agent_id,state,entry_time,exit_time,dwell_time,state_name,going_to_state_id,going_to_state,age,dwell_time_raw
304,3.0,206.0,234,28.0,3.0.Active Smpos,8.0,8.0.Dead,60.00565,28.0
329,0.0,232.0,234,2.0,0.0.Latent Slow,1.0,1.0.Latent Fast,71.01592,2.0
507,1.0,215.0,234,19.0,1.0.Latent Fast,2.0,2.0.Active Presymp,64.33289,19.0
758,1.0,231.0,234,3.0,1.0.Latent Fast,4.0,4.0.Active Smneg,36.5073,3.0
787,2.0,233.0,234,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,29.553148,1.0
831,-1.0,232.0,234,2.0,-1.0.None,0.0,0.0.Latent Slow,59.82464,2.0
862,-1.0,233.0,234,1.0,-1.0.None,0.0,0.0.Latent Slow,73.94491,1.0
881,1.0,233.0,234,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,21.597557,1.0
955,-1.0,228.0,234,6.0,-1.0.None,0.0,0.0.Latent Slow,22.018272,6.0
1032,3.0,220.0,234,14.0,3.0.Active Smpos,8.0,8.0.Dead,11.170424,14.0
1060,2.0,232.0,234,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,3.2032845,2.0
1,3.0,227.0,235,8.0,3.0.Active Smpos,-1.0,-1.0.None,27.85228,8.0
62,5.0,210.0,235,25.0,5.0.Active Exptb,8.0,8.0.Dead,80.56343,25.0
143,0.0,13.0,235,222.0,0.0.Latent Slow,1.0,1.0.Latent Fast,114.65809,222.0
145,1.0,214.0,235,21.0,1.0.Latent Fast,3.0,3.0.Active Smpos,111.82042,21.0
254,3.0,208.0,235,27.0,3.0.Active Smpos,8.0,8.0.Dead,90.68736,27.0
276,5.0,187.0,235,48.0,5.0.Active Exptb,-1.0,-1.0.None,51.93889,48.0
349,4.0,145.0,235,90.0,4.0.Active Smneg,-1.0,-1.0.None,22.489817,90.0
507,2.0,234.0,235,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,64.41503,1.0
787,3.0,234.0,235,1.0,3.0.Active Smpos,8.0,8.0.Dead,29.635284,1.0
964,4.0,103.0,235,132.0,4.0.Active Smneg,-1.0,-1.0.None,27.960869,132.0
1058,0.0,184.0,235,51.0,0.0.Latent Slow,1.0,1.0.Latent Fast,4.271046,51.0
210,2.0,234.0,236,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,41.85903,2.0
329,1.0,234.0,236,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,71.1802,2.0
330,1.0,223.0,236,13.0,1.0.Latent Fast,4.0,4.0.Active Smneg,76.18389,13.0
1024,4.0,147.0,236,89.0,4.0.Active Smneg,-1.0,-1.0.None,13.30594,89.0
172,0.0,189.0,237,48.0,0.0.Latent Slow,1.0,1.0.Latent Fast,49.019478,48.0
374,3.0,176.0,237,61.0,3.0.Active Smpos,8.0,8.0.Dead,78.54165,61.0
446,0.0,231.0,237,6.0,0.0.Latent Slow,2.0,2.0.Active Presymp,43.396698,6.0
474,0.0,29.0,237,208.0,0.0.Latent Slow,1.0,1.0.Latent Fast,26.485523,208.0
509,0.0,181.0,237,56.0,0.0.Latent Slow,1.0,1.0.Latent Fast,66.261925,56.0
512,0.0,15.0,237,222.0,0.0.Latent Slow,1.0,1.0.Latent Fast,81.954285,222.0
641,1.0,230.0,237,7.0,1.0.Latent Fast,2.0,2.0.Active Presymp,85.19363,7.0
117,3.0,146.0,238,92.0,3.0.Active Smpos,8.0,8.0.Dead,73.38971,92.0
276,-1.0,235.0,238,3.0,-1.0.None,0.0,0.0.Latent Slow,52.18529,3.0
329,2.0,236.0,238,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,71.344475,2.0
485,1.0,225.0,238,13.0,1.0.Latent Fast,3.0,3.0.Active Smpos,109.58536,13.0
641,2.0,237.0,238,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,85.275764,1.0
791,3.0,158.0,238,80.0,3.0.Active Smpos,-1.0,-1.0.None,45.980625,80.0
1015,-1.0,222.0,238,16.0,-1.0.None,0.0,0.0.Latent Slow,14.537968,16.0
1042,3.0,204.0,238,34.0,3.0.Active Smpos,8.0,8.0.Dead,7.4743376,34.0
1060,3.0,234.0,238,4.0,3.0.Active Smpos,8.0,8.0.Dead,3.5318263,4.0
91,5.0,181.0,239,58.0,5.0.Active Exptb,8.0,8.0.Dead,112.21595,58.0
141,3.0,63.0,239,176.0,3.0.Active Smpos,8.0,8.0.Dead,54.946392,176.0
318,3.0,132.0,239,107.0,3.0.Active Smpos,8.0,8.0.Dead,67.37026,107.0
446,2.0,237.0,239,2.0,2.0.Active Presymp,5.0,5.0.Active Exptb,43.560966,2.0
474,1.0,237.0,239,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,26.649796,2.0
750,-1.0,226.0,239,13.0,-1.0.None,5.0,5.0.Active Exptb,39.1274,13.0
759,1.0,226.0,239,13.0,1.0.Latent Fast,3.0,3.0.Active Smpos,102.91052,13.0
801,-1.0,222.0,239,17.0,-1.0.None,0.0,0.0.Latent Slow,109.97844,17.0
850,3.0,206.0,239,33.0,3.0.Active Smpos,8.0,8.0.Dead,35.05558,33.0
953,3.0,223.0,239,16.0,3.0.Active Smpos,8.0,8.0.Dead,51.38547,16.0
972,3.0,203.0,239,36.0,3.0.Active Smpos,-1.0,-1.0.None,110.27869,36.0
1046,-1.0,231.0,239,8.0,-1.0.None,0.0,0.0.Latent Slow,7.5564733,8.0
132,0.0,181.0,240,59.0,0.0.Latent Slow,1.0,1.0.Latent Fast,46.612457,59.0
326,4.0,144.0,240,96.0,4.0.Active Smneg,-1.0,-1.0.None,53.26657,96.0
349,-1.0,235.0,240,5.0,-1.0.None,0.0,0.0.Latent Slow,22.900497,5.0
383,3.0,210.0,240,30.0,3.0.Active Smpos,8.0,8.0.Dead,45.80478,30.0
433,0.0,232.0,240,8.0,0.0.Latent Slow,1.0,1.0.Latent Fast,91.54176,8.0
437,4.0,148.0,240,92.0,4.0.Active Smneg,8.0,8.0.Dead,100.61858,92.0
852,3.0,207.0,240,33.0,3.0.Active Smpos,8.0,8.0.Dead,89.25184,33.0
902,5.0,135.0,240,105.0,5.0.Active Exptb,-1.0,-1.0.None,85.36034,105.0
917,1.0,232.0,240,8.0,1.0.Latent Fast,3.0,3.0.Active Smpos,84.84864,8.0
964,-1.0,235.0,240,5.0,-1.0.None,1.0,1.0.Latent Fast,28.37155,5.0
993,0.0,42.0,240,198.0,0.0.Latent Slow,1.0,1.0.Latent Fast,38.162476,198.0
1011,4.0,184.0,240,56.0,4.0.Active Smneg,-1.0,-1.0.None,16.67349,56.0
50,-1.0,233.0,241,8.0,-1.0.None,0.0,0.0.Latent Slow,100.209755,8.0
174,0.0,47.0,241,194.0,0.0.Latent Slow,1.0,1.0.Latent Fast,99.05745,194.0
247,0.0,7.0,241,234.0,0.0.Latent Slow,1.0,1.0.Latent Fast,108.57387,234.0
444,0.0,154.0,241,87.0,0.0.Latent Slow,1.0,1.0.Latent Fast,48.548748,87.0
707,-1.0,231.0,241,10.0,-1.0.None,0.0,0.0.Latent Slow,91.84388,10.0
910,4.0,201.0,241,40.0,4.0.Active Smneg,-1.0,-1.0.None,114.6348,40.0
964,1.0,240.0,241,1.0,1.0.Latent Fast,2.0,2.0.Active Presymp,28.453686,1.0
1000,0.0,19.0,241,222.0,0.0.Latent Slow,1.0,1.0.Latent Fast,19.794664,222.0
1069,1.0,233.0,241,8.0,1.0.Latent Fast,3.0,3.0.Active Smpos,0.73921967,8.0
16,3.0,234.0,242,8.0,3.0.Active Smpos,-1.0,-1.0.None,112.265076,8.0
77,1.0,223.0,242,19.0,1.0.Latent Fast,2.0,2.0.Active Presymp,27.81356,19.0
132,1.0,240.0,242,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,46.776726,2.0
136,3.0,159.0,242,83.0,3.0.Active Smpos,8.0,8.0.Dead,76.618935,83.0
172,1.0,237.0,242,5.0,1.0.Latent Fast,3.0,3.0.Active Smpos,49.43015,5.0
213,0.0,187.0,242,55.0,0.0.Latent Slow,2.0,2.0.Active Presymp,20.531855,55.0
231,0.0,211.0,242,31.0,0.0.Latent Slow,1.0,1.0.Latent Fast,84.96694,31.0
510,0.0,15.0,242,227.0,0.0.Latent Slow,1.0,1.0.Latent Fast,97.45424,227.0
518,3.0,162.0,242,80.0,3.0.Active Smpos,-1.0,-1.0.None,64.07151,80.0
614,3.0,220.0,242,22.0,3.0.Active Smpos,8.0,8.0.Dead,92.16147,22.0
658,3.0,182.0,242,60.0,3.0.Active Smpos,8.0,8.0.Dead,68.85,60.0
872,3.0,196.0,242,46.0,3.0.Active Smpos,-1.0,-1.0.None,112.71987,46.0
993,1.0,240.0,242,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,38.326744,2.0
1004,0.0,232.0,242,10.0,0.0.Latent Slow,2.0,2.0.Active Presymp,18.80903,10.0
16,-1.0,242.0,243,1.0,-1.0.None,0.0,0.0.Latent Slow,112.34721,1.0
110,0.0,169.0,243,74.0,0.0.Latent Slow,1.0,1.0.Latent Fast,29.953636,74.0
213,2.0,242.0,243,1.0,2.0.Active Presymp,5.0,5.0.Active Exptb,20.61399,1.0
422,5.0,99.0,243,144.0,5.0.Active Exptb,-1.0,-1.0.None,50.34078,144.0
475,0.0,0.0,243,243.0,0.0.Latent Slow,1.0,1.0.Latent Fast,40.341858,243.0
626,0.0,13.0,243,230.0,0.0.Latent Slow,1.0,1.0.Latent Fast,36.320507,230.0
780,4.0,32.0,243,211.0,4.0.Active Smneg,-1.0,-1.0.None,100.08664,211.0
826,3.0,201.0,243,42.0,3.0.Active Smpos,8.0,8.0.Dead,39.99031,42.0
1004,2.0,242.0,243,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,18.891167,1.0
1024,-1.0,236.0,243,7.0,-1.0.None,1.0,1.0.Latent Fast,13.880886,7.0
1072,0.0,233.0,243,10.0,0.0.Latent Slow,1.0,1.0.Latent Fast,0.90349066,10.0
77,2.0,242.0,244,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,27.977833,2.0
229,0.0,4.0,244,240.0,0.0.Latent Slow,3.0,3.0.Active Smpos,103.66017,240.0
289,0.0,224.0,244,20.0,0.0.Latent Slow,3.0,3.0.Active Smpos,78.64394,20.0
364,0.0,18.0,244,226.0,0.0.Latent Slow,1.0,1.0.Latent Fast,63.19044,226.0
518,-1.0,242.0,244,2.0,-1.0.None,0.0,0.0.Latent Slow,64.23579,2.0
689,0.0,0.0,244,244.0,0.0.Latent Slow,1.0,1.0.Latent Fast,30.94315,244.0
780,-1.0,243.0,244,1.0,-1.0.None,0.0,0.0.Latent Slow,100.16878,1.0
1058,1.0,235.0,244,9.0,1.0.Latent Fast,5.0,5.0.Active Exptb,5.0102673,9.0
82,0.0,142.0,245,103.0,0.0.Latent Slow,1.0,1.0.Latent Fast,84.83541,103.0
509,1.0,237.0,245,8.0,1.0.Latent Fast,2.0,2.0.Active Presymp,66.91903,8.0
554,0.0,213.0,245,32.0,0.0.Latent Slow,2.0,2.0.Active Presymp,69.46433,32.0
631,3.0,146.0,245,99.0,3.0.Active Smpos,-1.0,-1.0.None,116.10459,99.0
650,1.0,228.0,245,17.0,1.0.Latent Fast,2.0,2.0.Active Presymp,102.21022,17.0
829,3.0,223.0,245,22.0,3.0.Active Smpos,8.0,8.0.Dead,32.647686,22.0
908,0.0,200.0,245,45.0,0.0.Latent Slow,1.0,1.0.Latent Fast,29.75552,45.0
922,0.0,24.0,245,221.0,0.0.Latent Slow,1.0,1.0.Latent Fast,106.049164,221.0
1072,1.0,243.0,245,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,1.0677617,2.0
1073,-1.0,0.0,245,245.0,-1.0.None,1.0,1.0.Latent Fast,0.08213552,245.0
3,4.0,56.0,246,190.0,4.0.Active Smneg,8.0,8.0.Dead,34.908905,190.0
15,3.0,164.0,246,82.0,3.0.Active Smpos,8.0,8.0.Dead,40.580276,82.0
199,4.0,138.0,246,108.0,4.0.Active Smneg,-1.0,-1.0.None,30.518528,108.0
247,1.0,241.0,246,5.0,1.0.Latent Fast,3.0,3.0.Active Smpos,108.98456,5.0
313,3.0,191.0,246,55.0,3.0.Active Smpos,8.0,8.0.Dead,71.94036,55.0
314,4.0,233.0,246,13.0,4.0.Active Smneg,-1.0,-1.0.None,67.539505,13.0
406,4.0,228.0,246,18.0,4.0.Active Smneg,-1.0,-1.0.None,62.966267,18.0
422,-1.0,243.0,246,3.0,-1.0.None,0.0,0.0.Latent Slow,50.58718,3.0
509,2.0,245.0,246,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,67.00117,1.0
626,1.0,243.0,246,3.0,1.0.Latent Fast,4.0,4.0.Active Smneg,36.56691,3.0
650,2.0,245.0,246,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,102.29236,1.0
802,4.0,185.0,246,61.0,4.0.Active Smneg,-1.0,-1.0.None,118.60667,61.0
803,0.0,5.0,246,241.0,0.0.Latent Slow,1.0,1.0.Latent Fast,85.29445,241.0
964,2.0,241.0,246,5.0,2.0.Active Presymp,4.0,4.0.Active Smneg,28.864367,5.0
1011,-1.0,240.0,246,6.0,-1.0.None,1.0,1.0.Latent Fast,17.166307,6.0
1041,3.0,228.0,246,18.0,3.0.Active Smpos,8.0,8.0.Dead,9.19918,18.0
14,0.0,4.0,247,243.0,0.0.Latent Slow,1.0,1.0.Latent Fast,94.98558,243.0
231,1.0,242.0,247,5.0,1.0.Latent Fast,2.0,2.0.Active Presymp,85.37763,5.0
433,1.0,240.0,247,7.0,1.0.Latent Fast,2.0,2.0.Active Presymp,92.11673,7.0
510,1.0,242.0,247,5.0,1.0.Latent Fast,4.0,4.0.Active Smneg,97.86493,5.0
554,2.0,245.0,247,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,69.62861,2.0
689,1.0,244.0,247,3.0,1.0.Latent Fast,2.0,2.0.Active Presymp,31.189558,3.0
708,4.0,233.0,247,14.0,4.0.Active Smneg,8.0,8.0.Dead,72.711975,14.0
729,0.0,171.0,247,76.0,0.0.Latent Slow,1.0,1.0.Latent Fast,47.670982,76.0
763,0.0,162.0,247,85.0,0.0.Latent Slow,1.0,1.0.Latent Fast,61.81404,85.0
878,3.0,160.0,247,87.0,3.0.Active Smpos,8.0,8.0.Dead,62.910576,87.0
881,3.0,234.0,247,13.0,3.0.Active Smpos,-1.0,-1.0.None,22.665327,13.0
1024,1.0,243.0,247,4.0,1.0.Latent Fast,3.0,3.0.Active Smpos,14.209427,4.0
60,3.0,180.0,248,68.0,3.0.Active Smpos,8.0,8.0.Dead,92.08206,68.0
210,3.0,236.0,248,12.0,3.0.Active Smpos,-1.0,-1.0.None,42.844643,12.0
218,3.0,218.0,248,30.0,3.0.Active Smpos,8.0,8.0.Dead,96.93928,30.0
231,2.0,247.0,248,1.0,2.0.Active Presymp,5.0,5.0.Active Exptb,85.45977,1.0
233,0.0,10.0,248,238.0,0.0.Latent Slow,1.0,1.0.Latent Fast,89.79212,238.0
238,3.0,108.0,248,140.0,3.0.Active Smpos,8.0,8.0.Dead,87.37647,140.0
326,-1.0,240.0,248,8.0,-1.0.None,0.0,0.0.Latent Slow,53.923645,8.0
373,4.0,202.0,248,46.0,4.0.Active Smneg,8.0,8.0.Dead,113.89403,46.0
389,0.0,192.0,248,56.0,0.0.Latent Slow,1.0,1.0.Latent Fast,35.609955,56.0
421,0.0,228.0,248,20.0,0.0.Latent Slow,1.0,1.0.Latent Fast,59.54223,20.0
439,0.0,230.0,248,18.0,0.0.Latent Slow,1.0,1.0.Latent Fast,66.17383,18.0
689,2.0,247.0,248,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,31.271694,1.0
710,0.0,227.0,248,21.0,0.0.Latent Slow,3.0,3.0.Active Smpos,103.95356,21.0
717,0.0,0.0,248,248.0,0.0.Latent Slow,2.0,2.0.Active Presymp,66.477905,248.0
763,1.0,247.0,248,1.0,1.0.Latent Fast,2.0,2.0.Active Presymp,61.896175,1.0
802,-1.0,246.0,248,2.0,-1.0.None,0.0,0.0.Latent Slow,118.77094,2.0
856,4.0,174.0,248,74.0,4.0.Active Smneg,8.0,8.0.Dead,57.625504,74.0
902,-1.0,240.0,248,8.0,-1.0.None,0.0,0.0.Latent Slow,86.01744,8.0
1043,3.0,210.0,248,38.0,3.0.Active Smpos,8.0,8.0.Dead,8.295692,38.0
11,0.0,158.0,249,91.0,0.0.Latent Slow,1.0,1.0.Latent Fast,35.686523,91.0
14,1.0,247.0,249,2.0,1.0.Latent Fast,4.0,4.0.Active Smneg,95.14986,2.0
143,1.0,235.0,249,14.0,1.0.Latent Fast,3.0,3.0.Active Smpos,115.80802,14.0
210,-1.0,248.0,249,1.0,-1.0.None,0.0,0.0.Latent Slow,42.926777,1.0
406,-1.0,246.0,249,3.0,-1.0.None,0.0,0.0.Latent Slow,63.21267,3.0
422,0.0,246.0,249,3.0,0.0.Latent Slow,3.0,3.0.Active Smpos,50.833584,3.0
433,2.0,247.0,249,2.0,2.0.Active Presymp,4.0,4.0.Active Smneg,92.281006,2.0
439,1.0,248.0,249,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,66.25597,1.0
587,0.0,17.0,249,232.0,0.0.Latent Slow,1.0,1.0.Latent Fast,93.51596,232.0
689,3.0,248.0,249,1.0,3.0.Active Smpos,-1.0,-1.0.None,31.35383,1.0
803,1.0,246.0,249,3.0,1.0.Latent Fast,3.0,3.0.Active Smpos,85.54086,3.0
872,-1.0,242.0,249,7.0,-1.0.None,0.0,0.0.Latent Slow,113.29484,7.0
1015,0.0,238.0,249,11.0,0.0.Latent Slow,3.0,3.0.Active Smpos,15.441455,11.0
1063,0.0,208.0,249,41.0,0.0.Latent Slow,1.0,1.0.Latent Fast,3.4496908,41.0
82,1.0,245.0,250,5.0,1.0.Latent Fast,3.0,3.0.Active Smpos,85.2461,5.0
174,1.0,241.0,250,9.0,1.0.Latent Fast,5.0,5.0.Active Exptb,99.79669,9.0
233,1.0,248.0,250,2.0,1.0.Latent Fast,4.0,4.0.Active Smneg,89.9564,2.0
444,1.0,241.0,250,9.0,1.0.Latent Fast,2.0,2.0.Active Presymp,49.287956,9.0
482,3.0,93.0,250,157.0,3.0.Active Smpos,-1.0,-1.0.None,24.74551,157.0
587,1.0,249.0,250,1.0,1.0.Latent Fast,-1.0,-1.0.None,93.5981,1.0
761,0.0,10.0,250,240.0,0.0.Latent Slow,2.0,2.0.Active Presymp,69.75119,240.0
821,0.0,203.0,250,47.0,0.0.Latent Slow,1.0,1.0.Latent Fast,90.118744,47.0
917,3.0,240.0,250,10.0,3.0.Active Smpos,-1.0,-1.0.None,85.67002,10.0
1011,1.0,246.0,250,4.0,1.0.Latent Fast,3.0,3.0.Active Smpos,17.494852,4.0
1069,3.0,241.0,250,9.0,3.0.Active Smpos,-1.0,-1.0.None,1.4784395,9.0
453,4.0,143.0,251,108.0,4.0.Active Smneg,8.0,8.0.Dead,104.63394,108.0
475,1.0,243.0,251,8.0,1.0.Latent Fast,4.0,4.0.Active Smneg,40.99893,8.0
499,3.0,213.0,251,38.0,3.0.Active Smpos,8.0,8.0.Dead,21.986078,38.0
531,3.0,213.0,251,38.0,3.0.Active Smpos,-1.0,-1.0.None,101.12549,38.0
616,4.0,190.0,251,61.0,4.0.Active Smneg,8.0,8.0.Dead,91.76337,61.0
717,2.0,248.0,251,3.0,2.0.Active Presymp,3.0,3.0.Active Smpos,66.72432,3.0
724,4.0,122.0,251,129.0,4.0.Active Smneg,8.0,8.0.Dead,94.48858,129.0
729,1.0,247.0,251,4.0,1.0.Latent Fast,2.0,2.0.Active Presymp,47.99952,4.0
866,0.0,198.0,251,53.0,0.0.Latent Slow,1.0,1.0.Latent Fast,110.62252,53.0
917,-1.0,250.0,251,1.0,-1.0.None,2.0,2.0.Active Presymp,85.75216,1.0
949,0.0,181.0,251,70.0,0.0.Latent Slow,1.0,1.0.Latent Fast,77.08381,70.0
1049,4.0,165.0,251,86.0,4.0.Active Smneg,-1.0,-1.0.None,7.5564733,86.0
1058,5.0,244.0,251,7.0,5.0.Active Exptb,8.0,8.0.Dead,5.585217,7.0
1069,-1.0,250.0,251,1.0,-1.0.None,0.0,0.0.Latent Slow,1.560575,1.0
270,4.0,151.0,252,101.0,4.0.Active Smneg,-1.0,-1.0.None,74.30129,101.0
444,2.0,250.0,252,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,49.452225,2.0
663,3.0,70.0,252,182.0,3.0.Active Smpos,8.0,8.0.Dead,38.03082,182.0
729,2.0,251.0,252,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,48.081654,1.0
761,2.0,250.0,252,2.0,2.0.Active Presymp,4.0,4.0.Active Smneg,69.91547,2.0
763,2.0,248.0,252,4.0,2.0.Active Presymp,3.0,3.0.Active Smpos,62.224712,4.0
821,1.0,250.0,252,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,90.28302,2.0
866,1.0,251.0,252,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,110.70466,1.0
881,-1.0,247.0,252,5.0,-1.0.None,0.0,0.0.Latent Slow,23.076008,5.0
911,0.0,8.0,252,244.0,0.0.Latent Slow,1.0,1.0.Latent Fast,97.9987,244.0
930,0.0,0.0,252,252.0,0.0.Latent Slow,3.0,3.0.Active Smpos,104.602325,252.0
963,4.0,206.0,252,46.0,4.0.Active Smneg,8.0,8.0.Dead,40.09205,46.0
1037,-1.0,225.0,252,27.0,-1.0.None,0.0,0.0.Latent Slow,11.663236,27.0
1046,0.0,239.0,252,13.0,0.0.Latent Slow,1.0,1.0.Latent Fast,8.624233,13.0
1049,-1.0,251.0,252,1.0,-1.0.None,0.0,0.0.Latent Slow,7.638609,1.0
1073,1.0,245.0,252,7.0,1.0.Latent Fast,3.0,3.0.Active Smpos,0.65708417,7.0
2,3.0,129.0,253,124.0,3.0.Active Smpos,8.0,8.0.Dead,107.90183,124.0
99,3.0,186.0,253,67.0,3.0.Active Smpos,-1.0,-1.0.None,93.65637,67.0
410,0.0,127.0,253,126.0,0.0.Latent Slow,1.0,1.0.Latent Fast,93.389915,126.0
559,4.0,138.0,253,115.0,4.0.Active Smneg,-1.0,-1.0.None,51.534798,115.0
631,-1.0,245.0,253,8.0,-1.0.None,0.0,0.0.Latent Slow,116.761696,8.0
916,0.0,1.0,253,252.0,0.0.Latent Slow,1.0,1.0.Latent Fast,52.667778,252.0
917,2.0,251.0,253,2.0,2.0.Active Presymp,4.0,4.0.Active Smneg,85.916435,2.0
1036,0.0,188.0,253,65.0,0.0.Latent Slow,1.0,1.0.Latent Fast,11.745371,65.0
1059,0.0,196.0,253,57.0,0.0.Latent Slow,1.0,1.0.Latent Fast,4.76386,57.0
0,0.0,155.0,254,99.0,0.0.Latent Slow,1.0,1.0.Latent Fast,65.35588,99.0
32,3.0,220.0,254,34.0,3.0.Active Smpos,-1.0,-1.0.None,76.38062,34.0
53,3.0,204.0,254,50.0,3.0.Active Smpos,8.0,8.0.Dead,80.30406,50.0
180,0.0,19.0,254,235.0,0.0.Latent Slow,1.0,1.0.Latent Fast,84.14876,235.0
344,3.0,223.0,254,31.0,3.0.Active Smpos,8.0,8.0.Dead,40.4192,31.0
351,0.0,186.0,254,68.0,0.0.Latent Slow,1.0,1.0.Latent Fast,104.67661,68.0
392,3.0,132.0,254,122.0,3.0.Active Smpos,8.0,8.0.Dead,74.93665,122.0
421,1.0,248.0,254,6.0,1.0.Latent Fast,2.0,2.0.Active Presymp,60.035034,6.0
484,0.0,0.0,254,254.0,0.0.Latent Slow,2.0,2.0.Active Presymp,62.345566,254.0
677,0.0,202.0,254,52.0,0.0.Latent Slow,1.0,1.0.Latent Fast,33.941628,52.0
691,0.0,0.0,254,254.0,0.0.Latent Slow,1.0,1.0.Latent Fast,64.69861,254.0
729,3.0,252.0,254,2.0,3.0.Active Smpos,-1.0,-1.0.None,48.245922,2.0
803,3.0,249.0,254,5.0,3.0.Active Smpos,8.0,8.0.Dead,85.95155,5.0
0,1.0,254.0,255,1.0,1.0.Latent Fast,-1.0,-1.0.None,65.43802,1.0
11,1.0,249.0,255,6.0,1.0.Latent Fast,3.0,3.0.Active Smpos,36.17933,6.0
48,3.0,225.0,255,30.0,3.0.Active Smpos,8.0,8.0.Dead,52.847218,30.0
99,-1.0,253.0,255,2.0,-1.0.None,0.0,0.0.Latent Slow,93.82065,2.0
408,0.0,228.0,255,27.0,0.0.Latent Slow,1.0,1.0.Latent Fast,46.1165,27.0
421,2.0,254.0,255,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,60.11717,1.0
484,2.0,254.0,255,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,62.4277,1.0
837,3.0,190.0,255,65.0,3.0.Active Smpos,8.0,8.0.Dead,112.19986,65.0
1000,1.0,241.0,255,14.0,1.0.Latent Fast,3.0,3.0.Active Smpos,20.94457,14.0
1059,1.0,253.0,255,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,4.9281316,2.0
32,-1.0,254.0,256,2.0,-1.0.None,0.0,0.0.Latent Slow,76.5449,2.0
50,0.0,241.0,256,15.0,0.0.Latent Slow,1.0,1.0.Latent Fast,101.441826,15.0
101,4.0,139.0,256,117.0,4.0.Active Smneg,8.0,8.0.Dead,102.7877,117.0
221,4.0,219.0,256,37.0,4.0.Active Smneg,-1.0,-1.0.None,75.92083,37.0
247,3.0,246.0,256,10.0,3.0.Active Smpos,8.0,8.0.Dead,109.80594,10.0
270,-1.0,252.0,256,4.0,-1.0.None,0.0,0.0.Latent Slow,74.629845,4.0
289,3.0,244.0,256,12.0,3.0.Active Smpos,-1.0,-1.0.None,79.6296,12.0
389,1.0,248.0,256,8.0,1.0.Latent Fast,4.0,4.0.Active Smneg,36.26703,8.0
722,0.0,6.0,256,250.0,0.0.Latent Slow,1.0,1.0.Latent Fast,46.94765,250.0
780,0.0,244.0,256,12.0,0.0.Latent Slow,1.0,1.0.Latent Fast,101.154434,12.0
992,0.0,6.0,256,250.0,0.0.Latent Slow,1.0,1.0.Latent Fast,110.287254,250.0
1059,2.0,255.0,256,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,5.0102673,1.0
1062,0.0,209.0,256,47.0,0.0.Latent Slow,1.0,1.0.Latent Fast,4.024639,47.0
1066,0.0,223.0,256,33.0,0.0.Latent Slow,3.0,3.0.Active Smpos,2.9568782,33.0
350,4.0,202.0,257,55.0,4.0.Active Smneg,-1.0,-1.0.None,26.978107,55.0
401,0.0,177.0,257,80.0,0.0.Latent Slow,1.0,1.0.Latent Fast,34.885326,80.0
408,1.0,255.0,257,2.0,1.0.Latent Fast,4.0,4.0.Active Smneg,46.28077,2.0
628,0.0,221.0,257,36.0,0.0.Latent Slow,1.0,1.0.Latent Fast,22.533321,36.0
1074,-1.0,0.0,257,257.0,-1.0.None,0.0,0.0.Latent Slow,0.08213552,257.0
145,3.0,235.0,258,23.0,3.0.Active Smpos,8.0,8.0.Dead,113.709595,23.0
177,0.0,151.0,258,107.0,0.0.Latent Slow,1.0,1.0.Latent Fast,24.787748,107.0
364,1.0,244.0,258,14.0,1.0.Latent Fast,3.0,3.0.Active Smpos,64.34034,14.0
410,1.0,253.0,258,5.0,1.0.Latent Fast,2.0,2.0.Active Presymp,93.800606,5.0
518,0.0,244.0,258,14.0,0.0.Latent Slow,1.0,1.0.Latent Fast,65.38572,14.0
559,-1.0,253.0,258,5.0,-1.0.None,0.0,0.0.Latent Slow,51.94547,5.0
587,-1.0,250.0,258,8.0,-1.0.None,0.0,0.0.Latent Slow,94.2552,8.0
722,1.0,256.0,258,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,47.11192,2.0
