Time,Sex,AgeGrpStart,mx
1953,Female,41,0.00842667
1953,Female,42,0.00865809
1953,Female,43,0.00882344
1953,Female,44,0.00895849
1953,Female,45,0.00909847
1953,Female,46,0.00928297
1953,Female,47,0.00955435
1953,Female,48,0.00993296
1953,Female,49,0.01042463
1953,Female,50,0.01101561
1953,Female,51,0.01167148
1953,Female,52,0.01236151
1953,Female,53,0.01306052
1953,Female,54,0.01376843
1953,Female,55,0.01451174
1953,Female,56,0.01533298
1953,Female,57,0.01629117
1953,Female,58,0.01743266
1953,Female,59,0.01879158
1953,Female,60,0.02038307
1953,Female,61,0.02219338
1953,Female,62,0.02420635
1953,Female,63,0.02641817
1953,Female,64,0.02883613
1953,Female,65,0.03148452
1953,Female,66,0.0344047
1953,Female,67,0.03765887
1953,Female,68,0.04133087
1953,Female,69,0.04546008
1953,Female,70,0.050017
1953,Female,71,0.0549248
1953,Female,72,0.06010925
1953,Female,73,0.06552172
1953,Female,74,0.07122703
1953,Female,75,0.07742814
1953,Female,76,0.08436579
1953,Female,77,0.09230518
1953,Female,78,0.10150628
1953,Female,79,0.11199746
1953,Female,80,0.12361535
1953,Female,81,0.13601618
1953,Female,82,0.14885571
1953,Female,83,0.16231006
1953,Female,84,0.17657774
1953,Female,85,0.19185479
1953,Female,86,0.20845516
1953,Female,87,0.22665939
1953,Female,88,0.24697802
1953,Female,89,0.26957939
1953,Female,90,0.29405379
1953,Female,91,0.3195256
1953,Female,92,0.34502596
1953,Female,93,0.37029649
1953,Female,94,0.39516709
1953,Female,95,0.41991604
1953,Female,96,0.44501969
1953,Female,97,0.47075851
1953,Female,98,0.4976254
1953,Female,99,0.52560347
1953,Female,100,0.58517027
1954,Female,0,0.07945309
1954,Female,1,0.02001461
1954,Female,2,0.01577932
1954,Female,3,0.01265066
1954,Female,4,0.01022443
1954,Female,5,0.00831687
1954,Female,6,0.00682656
1954,Female,7,0.00566619
1954,Female,8,0.00476448
1954,Female,9,0.00407855
1954,Female,10,0.00358644
1954,Female,11,0.00327293
1954,Female,12,0.00312468
1954,Female,13,0.00310999
1954,Female,14,0.00318517
1954,Female,15,0.00333027
1954,Female,16,0.00351821
1954,Female,17,0.00371823
1954,Female,18,0.00391251
1954,Female,19,0.00408547
1954,Female,20,0.00423526
1954,Female,21,0.00436773
1954,Female,22,0.00449262
1954,Female,23,0.00462458
1954,Female,24,0.00477074
1954,Female,25,0.00493043
1954,Female,26,0.00509691
1954,Female,27,0.00526115
1954,Female,28,0.00541824
1954,Female,29,0.00556594
1954,Female,30,0.00570378
1954,Female,31,0.0058332
1954,Female,32,0.00595878
1954,Female,33,0.00608792
1954,Female,34,0.00622986
1954,Female,35,0.00639377
1954,Female,36,0.00658713
1954,Female,37,0.00681595
1954,Female,38,0.00708168
1954,Female,39,0.00737709
1954,Female,40,0.00767887
1954,Female,41,0.00795778
1954,Female,42,0.00819535
1954,Female,43,0.00838774
1954,Female,44,0.0085556
1954,Female,45,0.0087302
1954,Female,46,0.00894743
1954,Female,47,0.00924612
1954,Female,48,0.00964549
1954,Female,49,0.01015426
1954,Female,50,0.01076063
1954,Female,51,0.01143155
1954,Female,52,0.01213751
1954,Female,53,0.01285143
1954,Female,54,0.01357197
1954,Female,55,0.01432836
1954,Female,56,0.0151663
1954,Female,57,0.01614842
1954,Female,58,0.0173312
1954,Female,59,0.01875269
1954,Female,60,0.02042162
1954,Female,61,0.02231701
1954,Female,62,0.02441509
1954,Female,63,0.02670255
1954,Female,64,0.02918527
1954,Female,65,0.03189211
1954,Female,66,0.03486948
1954,Female,67,0.03818534
1954,Female,68,0.0419529
1954,Female,69,0.04621028
1954,Female,70,0.05088831
1954,Female,71,0.05587062
1954,Female,72,0.06104301
1954,Female,73,0.06633005
1954,Female,74,0.07183123
1954,Female,75,0.07779993
1954,Female,76,0.08452725
1954,Female,77,0.09232923
1954,Female,78,0.10153452
1954,Female,79,0.11218518
1954,Female,80,0.12408722
1954,Female,81,0.13686707
1954,Female,82,0.15014976
1954,Female,83,0.16439539
1954,Female,84,0.17993148
1954,Female,85,0.19668801
1954,Female,86,0.21471416
1954,Female,87,0.23402853
1954,Female,88,0.25509689
1954,Female,89,0.27828991
1954,Female,90,0.30330668
1954,Female,91,0.32937592
1954,Female,92,0.35563005
1954,Female,93,0.38202977
1954,Female,94,0.40834469
1954,Female,95,0.43454251
1954,Female,96,0.4607915
1954,Female,97,0.48706023
1954,Female,98,0.51411543
1954,Female,99,0.54242543
1954,Female,100,0.60136491
1955,Female,0,0.07353684
1955,Female,1,0.01659411
1955,Female,2,0.01333844
1955,Female,3,0.01076172
1955,Female,4,0.00871336
1955,Female,5,0.00708955
1955,Female,6,0.00581409
1955,Female,7,0.00482332
1955,Female,8,0.00406841
1955,Female,9,0.00351038
1955,Female,10,0.00312138
1955,Female,11,0.00287932
1955,Female,12,0.00276348
1955,Female,13,0.00275664
1955,Female,14,0.00283559
1955,Female,15,0.00298136
1955,Female,16,0.0031678
1955,Female,17,0.00336499
1955,Female,18,0.00355178
1955,Female,19,0.00371103
1955,Female,20,0.00384368
1955,Female,21,0.00395822
1955,Female,22,0.00406703
1955,Female,23,0.0041834
1955,Female,24,0.00431244
1955,Female,25,0.00445507
1955,Female,26,0.00460632
1955,Female,27,0.00475892
1955,Female,28,0.00490742
1955,Female,29,0.00504744
1955,Female,30,0.00517778
1955,Female,31,0.00529919
1955,Female,32,0.00541554
1955,Female,33,0.00553281
1955,Female,34,0.00565969
1955,Female,35,0.00580617
1955,Female,36,0.00598056
1955,Female,37,0.00618972
1955,Female,38,0.00643137
1955,Female,39,0.00669611
1955,Female,40,0.00696356
1955,Female,41,0.0072071
1955,Female,42,0.00741076
1955,Female,43,0.00756852
1955,Female,44,0.00769852
1955,Female,45,0.00783411
1955,Female,46,0.00801342
1955,Female,47,0.00827768
1955,Female,48,0.00864788
1955,Female,49,0.00913088
1955,Female,50,0.00971152
1955,Female,51,0.0103529
1955,Female,52,0.01102155
1955,Female,53,0.01168808
1955,Female,54,0.01235113
1955,Female,55,0.01303968
1955,Female,56,0.0137996
1955,Female,57,0.01469398
1955,Female,58,0.01577383
1955,Female,59,0.01707413
1955,Female,60,0.0186075
1955,Female,61,0.02035659
1955,Female,62,0.02230063
1955,Female,63,0.02441924
1955,Female,64,0.0267107
1955,Female,65,0.02920448
1955,Female,66,0.03194762
1955,Female,67,0.03500939
1955,Female,68,0.03845877
1955,Female,69,0.04233488
1955,Female,70,0.04664244
1955,Female,71,0.05134481
1955,Female,72,0.05640368
1955,Female,73,0.06179938
1955,Female,74,0.06756546
1955,Female,75,0.07381797
1955,Female,76,0.08070677
1955,Female,77,0.08841436
1955,Female,78,0.09711605
1955,Female,79,0.10689665
1955,Female,80,0.11776984
1955,Female,81,0.12963973
1955,Female,82,0.14236675
1955,Female,83,0.15587306
1955,Female,84,0.17005736
1955,Female,85,0.18480988
1955,Female,86,0.20007395
1955,Female,87,0.21591263
1955,Female,88,0.23253208
1955,Female,89,0.25033955
1955,Female,90,0.26979922
1955,Female,91,0.29139663
1955,Female,92,0.31553759
1955,Female,93,0.34221391
1955,Female,94,0.37110828
1955,Female,95,0.4013554
1955,Female,96,0.43187807
1955,Female,97,0.46180732
1955,Female,98,0.4904815
1955,Female,99,0.51794338
1955,Female,100,0.5743109
1956,Female,0,0.07086273
1956,Female,1,0.01555548
1956,Female,2,0.01249765
1956,Female,3,0.010081
1956,Female,4,0.00816212
1956,Female,5,0.00664277
1956,Female,6,0.00545093
1956,Female,7,0.00452631
1956,Female,8,0.00382255
1956,Female,9,0.00330304
1956,Female,10,0.00294166
1956,Female,11,0.00271793
1956,Female,12,0.00261278
1956,Female,13,0.00261029
1956,Female,14,0.0026888
1956,Female,15,0.00283066
1956,Female,16,0.0030113
1956,Female,17,0.00320239
1956,Female,18,0.00338376
1956,Female,19,0.00353893
1956,Female,20,0.00366854
1956,Female,21,0.0037805
1956,Female,22,0.00388649
1956,Female,23,0.00399912
1956,Female,24,0.0041233
1956,Female,25,0.00425998
1956,Female,26,0.00440449
1956,Female,27,0.00454997
1956,Female,28,0.00469124
1956,Female,29,0.00482408
1956,Female,30,0.00494729
1956,Female,31,0.00506151
1956,Female,32,0.00517057
1956,Female,33,0.0052804
1956,Female,34,0.00539984
1956,Female,35,0.00553916
1956,Female,36,0.00570703
1956,Female,37,0.00591079
1956,Female,38,0.00614843
1956,Female,39,0.00641078
1956,Female,40,0.00667739
1956,Female,41,0.00692124
1956,Female,42,0.00712572
1956,Female,43,0.00728405
1956,Female,44,0.00741388
1956,Female,45,0.00754828
1956,Female,46,0.00772535
1956,Female,47,0.00798643
1956,Female,48,0.00835255
1956,Female,49,0.00883055
1956,Female,50,0.00940495
1956,Female,51,0.01003804
1956,Female,52,0.01069538
1956,Female,53,0.01134657
1956,Female,54,0.01198986
1956,Female,55,0.01265457
1956,Female,56,0.01338725
1956,Female,57,0.01425202
1956,Female,58,0.01530058
1956,Female,59,0.01656838
1956,Female,60,0.01806818
1956,Female,61,0.01978212
1956,Female,62,0.02168861
1956,Female,63,0.02376594
1956,Female,64,0.02601106
1956,Female,65,0.02845236
1956,Female,66,0.03113615
1956,Female,67,0.0341316
1956,Female,68,0.03750787
1956,Female,69,0.04130511
1956,Female,70,0.04552977
1956,Female,71,0.05014737
1956,Female,72,0.0551215
1956,Female,73,0.06043274
1956,Female,74,0.06611363
1956,Female,75,0.07227769
1956,Female,76,0.07907173
1956,Female,77,0.08667514
1956,Female,78,0.09526029
1956,Female,79,0.10491205
1956,Female,80,0.11564716
1956,Female,81,0.1273759
1956,Female,82,0.1399651
1956,Female,83,0.15331987
1956,Female,84,0.16733694
1956,Female,85,0.18192899
1956,Female,86,0.19705999
1956,Female,87,0.21281348
1956,Female,88,0.22942002
1956,Female,89,0.24727253
1956,Female,90,0.26679971
1956,Female,91,0.28845676
1956,Female,92,0.31262007
1956,Female,93,0.33926434
1956,Female,94,0.36810399
1956,Female,95,0.39829951
1956,Female,96,0.42879327
1956,Female,97,0.45874212
1956,Female,98,0.48746391
1956,Female,99,0.51498284
1956,Female,100,0.5717123
1957,Female,0,0.06823215
1957,Female,1,0.01457361
1957,Female,2,0.01173813
1957,Female,3,0.00949161
1957,Female,4,0.00770258
1957,Female,5,0.00628164
1957,Female,6,0.00516358
1957,Female,7,0.00429376
1957,Female,8,0.00363024
1957,Female,9,0.00313968
1957,Female,10,0.00279847
1957,Female,11,0.00258796
1957,Female,12,0.00249051
1957,Female,13,0.00249137
1957,Female,14,0.0025701
1957,Female,15,0.00270999
1957,Female,16,0.00288744
1957,Female,17,0.00307503
1957,Female,18,0.0032531
1957,Female,19,0.00340546
1957,Female,20,0.00353261
1957,Female,21,0.00364215
1957,Female,22,0.00374544
1957,Female,23,0.0038548
1957,Female,24,0.00397506
1957,Female,25,0.00410718
1957,Female,26,0.00424663
1957,Female,27,0.00438676
1957,Female,28,0.0045225
1957,Female,29,0.00464973
1957,Female,30,0.00476722
1957,Female,31,0.00487555
1957,Female,32,0.00497856
1957,Female,33,0.00508223
1957,Female,34,0.0051956
1957,Female,35,0.00532918
1957,Female,36,0.00549195
1957,Female,37,0.00569159
1957,Female,38,0.00592635
1957,Female,39,0.00618724
1957,Female,40,0.00645372
1957,Female,41,0.00669834
1957,Female,42,0.00690391
1957,Female,43,0.00706303
1957,Female,44,0.00719292
1957,Female,45,0.00732654
1957,Female,46,0.00750206
1957,Female,47,0.00776102
1957,Female,48,0.00812457
1957,Female,49,0.00859958
1957,Female,50,0.00917025
1957,Female,51,0.00979809
1957,Female,52,0.0104477
1957,Female,53,0.01108772
1957,Female,54,0.01171609
1957,Female,55,0.01236248
1957,Female,56,0.0130742
1957,Female,57,0.01391643
1957,Female,58,0.01494161
1957,Female,59,0.0161857
1957,Female,60,0.01766158
1957,Female,61,0.01935091
1957,Female,62,0.0212313
1957,Female,63,0.02327984
1957,Female,64,0.02549235
1957,Female,65,0.02789647
1957,Female,66,0.03053818
1957,Female,67,0.03348687
1957,Female,68,0.03681204
1957,Female,69,0.04055471
1957,Female,70,0.04472285
1957,Female,71,0.04928356
1957,Female,72,0.05420178
1957,Female,73,0.0594592
1957,Female,74,0.06508797
1957,Female,75,0.07119947
1957,Female,76,0.07793814
1957,Female,77,0.08548112
1957,Female,78,0.09399936
1957,Female,79,0.10357802
1957,Female,80,0.11423487
1957,Female,81,0.12588228
1957,Female,82,0.13838942
1957,Female,83,0.15164637
1957,Female,84,0.16554729
1957,Female,85,0.18002561
1957,Female,86,0.19506549
1957,Female,87,0.21076926
1957,Female,88,0.22742936
1957,Female,89,0.24543974
1957,Female,90,0.26515626
1957,Female,91,0.28696209
1957,Female,92,0.31116375
1957,Female,93,0.3377542
1957,Female,94,0.36652694
1957,Female,95,0.39667255
1957,Female,96,0.427162
1957,Female,97,0.45717076
1957,Female,98,0.48601628
1957,Female,99,0.51369707
1957,Female,100,0.57080701
1958,Female,0,0.06566746
1958,Female,1,0.01377451
